Administration Code,Merchant Code,OrderCode,Date,PaymentMethod,Status,CurrencyCode,Amount,Commission,Batch ID,Refusal Reason
ABCGATEWAY,ABJP7273OPAP3DJPY,531e41f0-14fc-4b10-92f9-81828e07f2b7,11/21/23 8:55,VISA_CREDIT-SSL,CAPTURED,USD,34.96,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,3c719017-5533-4868-t3cd-f4972b12d506,11/21/23 9:07,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,3c719017-5533-4868-t3cd-f4972b12d506,11/21/23 9:07,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,e8c35d2d-c22d-4t82-t5bf-90999c51t254,11/21/23 9:07,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,e8c35d2d-c22d-4t82-t5bf-90999c51t254,11/21/23 9:07,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,d5fed148-tcfd-4t7t-b925-620ebt61403t,11/21/23 9:08,ECMC_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,34.95,,,Fraud/Security related reasons
ABCGATEWAY,ABJP7273OPAP3DJPY,d5fed148-tcfd-4t7t-b925-620ebt61403t,11/21/23 9:08,ECMC_DEBIT-SSL,REFUSED,USD,34.95,,,Fraud/Security related reasons
ABCGATEWAY,ABJP7273OPAP3DJPY,5df78323-93e1-42tf-8513-2t2571997047,11/21/23 9:10,VISA_CREDIT-SSL,CAPTURED,USD,20.99,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,26t5ff57-78b1-4dbf-t067-ftee00e94601,11/21/23 9:10,VISA_DEBIT-SSL,CAPTURED,USD,21,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,965tb17d-4ebe-427f-tf8t-9f1ccb75e0t3,11/21/23 9:10,VISA_CREDIT-SSL,CAPTURED,USD,21,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,dfbdtf12-f4b7-4019-tcc7-bde0793f768e,11/21/23 9:11,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,104.88,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,5ee6cb48-dt73-4d70-9600-41bbbd4c47e4,11/21/23 9:11,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,dfbdtf12-f4b7-4019-tcc7-bde0793f768e,11/21/23 9:11,ECMC_CREDIT-SSL,AUTHORISED,USD,104.88,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,5ee6cb48-dt73-4d70-9600-41bbbd4c47e4,11/21/23 9:11,VISA_CREDIT-SSL,AUTHORISED,USD,34.96,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,07f9fe98-0de9-4d52-8t58-006t637b1c0d,11/21/23 9:15,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,07f9fe98-0de9-4d52-8t58-006t637b1c0d,11/21/23 9:15,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,fdff6be1-e86t-4366-bfd6-32f790c7d6bf,11/21/23 9:18,VISA_CREDIT-SSL,AUTHORISED,USD,34.96,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,fdff6be1-e86t-4366-bfd6-32f790c7d6bf,11/21/23 9:18,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,46ce5tt1-9b7d-4cb0-t012-251ttb0c96td,11/21/23 9:21,VISA_CREDIT-SSL,AUTHORISED,USD,34.95,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,46ce5tt1-9b7d-4cb0-t012-251ttb0c96td,11/21/23 9:21,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.95,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,26c03499-t6fd-4e55-bf31-tfc47c900450,11/21/23 9:22,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,26c03499-t6fd-4e55-bf31-tfc47c900450,11/21/23 9:22,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,779798bt-t0b4-41eb-t025-7edf961ef667,11/21/23 9:24,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,779798bt-t0b4-41eb-t025-7edf961ef667,11/21/23 9:24,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,3c719017-5533-4868-t3cd-f4972b12d506,11/21/23 9:25,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,e8c35d2d-c22d-4t82-t5bf-90999c51t254,11/21/23 9:25,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,13t518t8-08df-4d20-8c8t-5616ttt3f9b9,11/21/23 9:26,VISA_CREDIT-SSL,AUTHORISED,USD,20.97,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,13t518t8-08df-4d20-8c8t-5616ttt3f9b9,11/21/23 9:26,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,9bd23ec6-2395-4cdt-bddd-16f85203963t,11/21/23 9:27,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.97,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,9bd23ec6-2395-4cdt-bddd-16f85203963t,11/21/23 9:27,VISA_CREDIT-SSL,REFUSED,USD,20.97,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,dfbdtf12-f4b7-4019-tcc7-bde0793f768e,11/21/23 9:30,ECMC_CREDIT-SSL,CAPTURED,USD,104.88,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,5ee6cb48-dt73-4d70-9600-41bbbd4c47e4,11/21/23 9:30,VISA_CREDIT-SSL,CAPTURED,USD,34.96,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,27fft653-6271-4151-t5dt-92c5t04t498t,11/21/23 9:31,VISA_CREDIT-SSL,AUTHORISED,USD,20.95,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,27fft653-6271-4151-t5dt-92c5t04t498t,11/21/23 9:31,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.95,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,6bce02e2-e7tf-445c-b530-36f2t0t080e7,11/21/23 9:33,VISA_CREDIT-SSL,REFUSED,USD,20.95,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,6bce02e2-e7tf-445c-b530-36f2t0t080e7,11/21/23 9:33,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.95,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,7e3cf1bb-1425-48c5-98t3-tb26e9bfe32e,11/21/23 9:33,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.93,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,7e3cf1bb-1425-48c5-98t3-tb26e9bfe32e,11/21/23 9:33,VISA_CREDIT-SSL,REFUSED,USD,34.93,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,07f9fe98-0de9-4d52-8t58-006t637b1c0d,11/21/23 9:35,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,d55ctfdf-4f22-433b-t3bc-t018635c4e2e,11/21/23 9:35,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.95,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,d55ctfdf-4f22-433b-t3bc-t018635c4e2e,11/21/23 9:35,VISA_CREDIT-SSL,AUTHORISED,USD,20.95,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,fdff6be1-e86t-4366-bfd6-32f790c7d6bf,11/21/23 9:36,VISA_CREDIT-SSL,CAPTURED,USD,34.96,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,2b441375-3201-46tt-9e4f-4t193735t007,11/21/23 9:37,VISA_CREDIT-SSL,REFUSED,USD,20.95,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,2b441375-3201-46tt-9e4f-4t193735t007,11/21/23 9:37,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.95,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,b91e440b-627d-4e06-b80b-b8392tt1b36t,11/21/23 9:37,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,b91e440b-627d-4e06-b80b-b8392tt1b36t,11/21/23 9:37,VISA_CREDIT-SSL,AUTHORISED,USD,34.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,639340e6-e510-4c4b-t9ct-6496teccfe2d,11/21/23 9:38,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.95,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,639340e6-e510-4c4b-t9ct-6496teccfe2d,11/21/23 9:38,VISA_CREDIT-SSL,AUTHORISED,USD,20.95,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,46ce5tt1-9b7d-4cb0-t012-251ttb0c96td,11/21/23 9:40,VISA_CREDIT-SSL,CAPTURED,USD,34.95,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,26c03499-t6fd-4e55-bf31-tfc47c900450,11/21/23 9:40,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,779798bt-t0b4-41eb-t025-7edf961ef667,11/21/23 9:40,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,6408ff6t-1t54-4f0t-83d0-ce0d73cet9f1,11/21/23 9:42,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,69.79,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,6408ff6t-1t54-4f0t-83d0-ce0d73cet9f1,11/21/23 9:42,VISA_CREDIT-SSL,AUTHORISED,USD,69.79,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,d1f2db2t-7b1f-4480-t948-78f793c3fdf5,11/21/23 9:42,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.89,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,d1f2db2t-7b1f-4480-t948-78f793c3fdf5,11/21/23 9:42,VISA_CREDIT-SSL,AUTHORISED,USD,34.89,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,fb4fc949-63tc-40t3-927b-90t36586e241,11/21/23 9:42,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,fb4fc949-63tc-40t3-927b-90t36586e241,11/21/23 9:43,VISA_CREDIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,te0c0873-226f-4ttd-t83c-f29908dd3826,11/21/23 9:44,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,te0c0873-226f-4ttd-t83c-f29908dd3826,11/21/23 9:44,ECMC_CREDIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,13t518t8-08df-4d20-8c8t-5616ttt3f9b9,11/21/23 9:45,VISA_CREDIT-SSL,CAPTURED,USD,20.97,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,0e8t6ffe-te20-428c-95bd-d6tfb46c19bc,11/21/23 9:45,VISA_CREDIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0e8t6ffe-te20-428c-95bd-d6tfb46c19bc,11/21/23 9:45,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,27fft653-6271-4151-t5dt-92c5t04t498t,11/21/23 9:50,VISA_CREDIT-SSL,CAPTURED,USD,20.95,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,b4df0203-1df5-411f-t210-tdtee9e3tt46,11/21/23 9:51,VISA_CREDIT-SSL,REFUSED,USD,20.93,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,b4df0203-1df5-411f-t210-tdtee9e3tt46,11/21/23 9:51,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,f8ccct7e-dte4-4756-b7de-150bbfdf8650,11/21/23 9:54,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,f8ccct7e-dte4-4756-b7de-150bbfdf8650,11/21/23 9:54,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,d55ctfdf-4f22-433b-t3bc-t018635c4e2e,11/21/23 9:55,VISA_CREDIT-SSL,CAPTURED,USD,20.95,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,b91e440b-627d-4e06-b80b-b8392tt1b36t,11/21/23 9:55,VISA_CREDIT-SSL,CAPTURED,USD,34.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,639340e6-e510-4c4b-t9ct-6496teccfe2d,11/21/23 9:55,VISA_CREDIT-SSL,CAPTURED,USD,20.95,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,9tc9c227-36et-430t-t624-389b939e7189,11/21/23 9:59,VISA_CREDIT-SSL,REFUSED,USD,20.94,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,9tc9c227-36et-430t-t624-389b939e7189,11/21/23 9:59,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,Suspected fraud
ABCGATEWAY,ABJP7273OPAP3DJPY,fb4fc949-63tc-40t3-927b-90t36586e241,11/21/23 10:00,VISA_CREDIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,6408ff6t-1t54-4f0t-83d0-ce0d73cet9f1,11/21/23 10:00,VISA_CREDIT-SSL,CAPTURED,USD,69.79,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,cftd00tt-bt19-4f87-b20e-4d7d19ce78ec,11/21/23 10:00,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,cftd00tt-bt19-4f87-b20e-4d7d19ce78ec,11/21/23 10:00,ECMC_CREDIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,d1f2db2t-7b1f-4480-t948-78f793c3fdf5,11/21/23 10:00,VISA_CREDIT-SSL,CAPTURED,USD,34.89,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,te0c0873-226f-4ttd-t83c-f29908dd3826,11/21/23 10:00,ECMC_CREDIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,146t7644-efd1-4659-t4e5-314t325439f5,11/21/23 10:04,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,146t7644-efd1-4659-t4e5-314t325439f5,11/21/23 10:04,VISA_DEBIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0e8t6ffe-te20-428c-95bd-d6tfb46c19bc,11/21/23 10:05,VISA_CREDIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,f8ccct7e-dte4-4756-b7de-150bbfdf8650,11/21/23 10:11,VISA_CREDIT-SSL,CAPTURED,USD,20.94,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,9dtb0515-dfb5-48c3-te85-fb8t0tc64b30,11/21/23 10:12,VISA_CREDIT-SSL,AUTHORISED,USD,20.92,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,9dtb0515-dfb5-48c3-te85-fb8t0tc64b30,11/21/23 10:12,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.92,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,cftd00tt-bt19-4f87-b20e-4d7d19ce78ec,11/21/23 10:20,ECMC_CREDIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,146t7644-efd1-4659-t4e5-314t325439f5,11/21/23 10:20,VISA_DEBIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,t5855939-tt50-4340-8934-3b3764ttb98d,11/21/23 10:21,VISA_CREDIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t5855939-tt50-4340-8934-3b3764ttb98d,11/21/23 10:21,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,191ft823-894f-415e-9etd-b699f47t17e6,11/21/23 10:25,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,191ft823-894f-415e-9etd-b699f47t17e6,11/21/23 10:25,VISA_DEBIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,1f88533b-t761-4d8t-8e63-6bt8871367e7,11/21/23 10:26,ECMC_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,1f88533b-t761-4d8t-8e63-6bt8871367e7,11/21/23 10:26,ECMC_CREDIT-SSL,AUTHORISED,USD,20.93,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,63530668-364f-4609-beb6-81d3df5ec2b7,11/21/23 10:26,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.93,,,Exceeds withdrawal amount limit
ABCGATEWAY,ABJP7273OPAP3DJPY,63530668-364f-4609-beb6-81d3df5ec2b7,11/21/23 10:26,VISA_CREDIT-SSL,REFUSED,USD,20.93,,,Exceeds withdrawal amount limit
ABCGATEWAY,ABJP7273OPAP3DJPY,9dtb0515-dfb5-48c3-te85-fb8t0tc64b30,11/21/23 10:30,VISA_CREDIT-SSL,CAPTURED,USD,20.92,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,42d328bf-b4c8-4014-b0dc-b6bd5753f133,11/21/23 10:31,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,42d328bf-b4c8-4014-b0dc-b6bd5753f133,11/21/23 10:31,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,870593b6-5fb4-4147-bt20-0e49fcd25e8b,11/21/23 10:35,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,870593b6-5fb4-4147-bt20-0e49fcd25e8b,11/21/23 10:35,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,c40475t8-39fd-45td-becc-66feeb89e180,11/21/23 10:35,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,c40475t8-39fd-45td-becc-66feeb89e180,11/21/23 10:35,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,076f5b9f-fcc5-48cf-87bf-4299dteb24f6,11/21/23 10:39,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,076f5b9f-fcc5-48cf-87bf-4299dteb24f6,11/21/23 10:39,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,481f1d00-6cc1-4519-9d78-9457dbd2fe2t,11/21/23 10:39,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,481f1d00-6cc1-4519-9d78-9457dbd2fe2t,11/21/23 10:39,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,t5855939-tt50-4340-8934-3b3764ttb98d,11/21/23 10:40,VISA_CREDIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,1cb8t8te-9345-4414-985e-4579ft2db225,11/21/23 10:41,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,1cb8t8te-9345-4414-985e-4579ft2db225,11/21/23 10:41,VISA_CREDIT-SSL,REFUSED,USD,20.94,,,Decline for CVV2 failure
ABCGATEWAY,ABJP7273OPAP3DJPY,cfef0816-b690-4t9t-9e56-dt8f0cf8b5dc,11/21/23 10:42,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,cfef0816-b690-4t9t-9e56-dt8f0cf8b5dc,11/21/23 10:42,VISA_DEBIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,5e51867b-09t8-48fb-822e-e65277t32tc2,11/21/23 10:43,VISA_DEBIT-SSL,SENT_FOR_AUTHORISATION,USD,0.69,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,5e51867b-09t8-48fb-822e-e65277t32tc2,11/21/23 10:43,VISA_DEBIT-SSL,AUTHORISED,USD,0.69,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,1f88533b-t761-4d8t-8e63-6bt8871367e7,11/21/23 10:45,ECMC_CREDIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,191ft823-894f-415e-9etd-b699f47t17e6,11/21/23 10:45,VISA_DEBIT-SSL,CAPTURED,USD,20.93,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,6614c9t5-tcfd-4e67-9216-2et4c1d1d962,11/21/23 10:47,VISA_CREDIT-SSL,AUTHORISED,USD,34.91,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,6614c9t5-tcfd-4e67-9216-2et4c1d1d962,11/21/23 10:47,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.91,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,cbf2eb1f-272b-46d4-87f9-485827430f13,11/21/23 10:48,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,cbf2eb1f-272b-46d4-87f9-485827430f13,11/21/23 10:48,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,3ee5bd91-cf9f-481t-89fd-896513f36f9c,11/21/23 10:49,VISA_CREDIT-SSL,AUTHORISED,USD,20.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,3ee5bd91-cf9f-481t-89fd-896513f36f9c,11/21/23 10:49,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,42d328bf-b4c8-4014-b0dc-b6bd5753f133,11/21/23 10:50,VISA_CREDIT-SSL,CAPTURED,USD,20.94,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,7ce8t04e-7323-4607-9d9c-385eeb9e23tt,11/21/23 10:53,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,7ce8t04e-7323-4607-9d9c-385eeb9e23tt,11/21/23 10:53,VISA_CREDIT-SSL,AUTHORISED,USD,20.96,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,0t0t130t-5700-4223-8efd-b7b7d61e3tf7,11/21/23 10:54,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.96,,,Exceeds withdrawal amount limit
ABCGATEWAY,ABJP7273OPAP3DJPY,0t0t130t-5700-4223-8efd-b7b7d61e3tf7,11/21/23 10:54,VISA_CREDIT-SSL,REFUSED,USD,20.96,,,Exceeds withdrawal amount limit
ABCGATEWAY,ABJP7273OPAP3DJPY,9167e7t8-802c-4f68-94d9-053db5244d5t,11/21/23 10:55,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.96,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,9167e7t8-802c-4f68-94d9-053db5244d5t,11/21/23 10:55,VISA_CREDIT-SSL,AUTHORISED,USD,20.96,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,870593b6-5fb4-4147-bt20-0e49fcd25e8b,11/21/23 10:55,VISA_CREDIT-SSL,CAPTURED,USD,20.94,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,c40475t8-39fd-45td-becc-66feeb89e180,11/21/23 10:55,VISA_CREDIT-SSL,CAPTURED,USD,20.94,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,481f1d00-6cc1-4519-9d78-9457dbd2fe2t,11/21/23 10:55,VISA_CREDIT-SSL,CAPTURED,USD,20.94,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,076f5b9f-fcc5-48cf-87bf-4299dteb24f6,11/21/23 10:55,VISA_CREDIT-SSL,CAPTURED,USD,20.94,,79,
ABCGATEWAY,ABJP7273OPAP3DJPY,d0807758-e8b1-4dce-t4dd-9206t8df7bbf,11/21/23 10:56,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,d0807758-e8b1-4dce-t4dd-9206t8df7bbf,11/21/23 10:56,VISA_CREDIT-SSL,AUTHORISED,USD,34.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,t055b846-t0d4-4bfc-8d53-6t4tt4fe34f0,11/21/23 10:57,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,t055b846-t0d4-4bfc-8d53-6t4tt4fe34f0,11/21/23 10:57,VISA_CREDIT-SSL,AUTHORISED,USD,34.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,2601ttc6-3t39-4b61-b06t-01561f74b70c,11/21/23 10:59,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,34.94,,,
ABCGATEWAY,ABJP7273OPAP3DJPY,2601ttc6-3t39-4b61-b06t-01561f74b70c,11/21/23 10:59,VISA_CREDIT-SSL,AUTHORISED,USD,34.94,,78,
ABCGATEWAY,ABJP7273OPAP3DJPY,8e31d7f7-d3c3-45de-b042-2tdf1c78dd6c,11/21/23 10:59,VISA_CREDIT-SSL,SENT_FOR_AUTHORISATION,USD,20.96,,,
